time_us,reduced_photon_number,full_meanfield_photon_number
2.304999999999999716e+00,1.683920567156055483e+02,1.683919236124019392e+02
2.309999999999999609e+00,1.813059207363127143e+02,1.813056704403292372e+02
2.314999999999999947e+00,1.953115183850681262e+02,1.953111209053335813e+02
2.319999999999999840e+00,2.104982887849991471e+02,2.104976669980036945e+02
2.324999999999999734e+00,2.269609355952057683e+02,2.269601264498419937e+02
2.329999999999999627e+00,2.447991552435242681e+02,2.447981806670671006e+02
2.334999999999999520e+00,2.641171724484337346e+02,2.641160246994757017e+02
2.339999999999999414e+00,2.850230402334748305e+02,2.850216929523150498e+02
2.344999999999999751e+00,3.076276603735431081e+02,3.076260877871117714e+02
2.349999999999999645e+00,3.320434563199743252e+02,3.320416385841817259e+02
2.354999999999999538e+00,3.583826339167969195e+02,3.583805457976969251e+02
2.359999999999999876e+00,3.867549672890301622e+02,3.867525773269480851e+02
2.364999999999999769e+00,4.172650309912782518e+02,4.172623074413855306e+02
2.369999999999999662e+00,4.500088034799100569e+02,4.500057202596853472e+02
2.374999999999999556e+00,4.850695777100871169e+02,4.850661158264625215e+02
2.379999999999999449e+00,5.225131159744120168e+02,5.225092644671342441e+02
2.384999999999999787e+00,5.623820088590404112e+02,5.623777700326382956e+02
2.389999999999999680e+00,6.046892268158920842e+02,6.046846225655524449e+02
2.394999999999999574e+00,6.494108922527771028e+02,6.494059666455833622e+02
2.399999999999999467e+00,6.964783606917395673e+02,6.964731846590402711e+02
2.404999999999999805e+00,7.457697628508640264e+02,7.457644420520687163e+02
2.409999999999999698e+00,7.971012544864922802e+02,7.970959380420748630e+02
2.414999999999999591e+00,8.502183279951549366e+02,8.502132107104955594e+02
2.419999999999999485e+00,9.047876404963135428e+02,9.047829571494521588e+02
2.424999999999999822e+00,9.603899514417273622e+02,9.603859751356095558e+02
2.429999999999999716e+00,1.016514860697886661e+03,1.016511912071146980e+03
2.434999999999999609e+00,1.072558192169724862e+03,1.072556608402802794e+03
2.439999999999999503e+00,1.127822764941282912e+03,1.127822888973519412e+03
2.444999999999999396e+00,1.181523510877333592e+03,1.181525604035861306e+03
2.449999999999999734e+00,1.232797655077444915e+03,1.232801353942264996e+03
2.454999999999999627e+00,1.280720535032259932e+03,1.280725693395789449e+03
2.459999999999999520e+00,1.324327355645404850e+03,1.324334008627355161e+03
2.464999999999999858e+00,1.362640764195944939e+03,1.362648872970881257e+03
2.469999999999999751e+00,1.394703598926068253e+03,1.394712911163613398e+03
2.474999999999999645e+00,1.419615637721050007e+03,1.419625873743421153e+03
2.479999999999999538e+00,1.436572581881524229e+03,1.436583478612804583e+03
2.484999999999999432e+00,1.444905020814635691e+03,1.444916254085297851e+03
2.489999999999999325e+00,1.444114765456720306e+03,1.444125997000100824e+03
2.494999999999999662e+00,1.433905793199508935e+03,1.433916698818103896e+03
2.500000000000000000e+00,1.414207183979517822e+03,1.414217558792772252e+03
2.504999999999999893e+00,1.385185902896693733e+03,1.385195497324036978e+03
2.509999999999999787e+00,1.347247901909885741e+03,1.347256584488931139e+03
2.514999999999999680e+00,1.301026988880042154e+03,1.301034826570387622e+03
2.519999999999999574e+00,1.247361907169745791e+03,1.247369014918861922e+03
2.524999999999999467e+00,1.187263078953409831e+03,1.187269468747900191e+03
2.529999999999999361e+00,1.121871314450179852e+03,1.121876957196807780e+03
2.534999999999999254e+00,1.052411396543013552e+03,1.052416297657996438e+03
2.540000000000000036e+00,9.801437450619577021e+02,9.801479288654603579e+02
2.544999999999999929e+00,9.063173412160149383e+02,9.063208643067034700e+02
2.549999999999999822e+00,8.321267479591549545e+02,8.321296904803682537e+02
2.554999999999999716e+00,7.586754768385528678e+02,7.586779399832635136e+02
2.559999999999999609e+00,6.869472300568362471e+02,6.869492584674660520e+02
2.564999999999999503e+00,6.177857850784087077e+02,6.177873943780090258e+02
2.569999999999999396e+00,5.518835523280333746e+02,5.518847642777111560e+02
2.574999999999999289e+00,4.897782270471007564e+02,4.897790336350153098e+02
2.579999999999999627e+00,4.318564909661238858e+02,4.318569118207641395e+02
2.584999999999999964e+00,3.783634122032412961e+02,3.783634635335355938e+02
2.589999999999999858e+00,3.294161253249993138e+02,3.294158288908124632e+02
2.594999999999999751e+00,2.850202766426669996e+02,2.850196597420609805e+02
2.599999999999999645e+00,2.450879315683963000e+02,2.450870214789356680e+02
2.604999999999999538e+00,2.094558002768483220e+02,2.094546348868100267e+02
2.609999999999999432e+00,1.779028517013395856e+02,1.779014762824823208e+02
2.614999999999999325e+00,1.501666401450358421e+02,1.501651020429778214e+02
2.619999999999999662e+00,1.259578849987033493e+02,1.259562286287802380e+02
2.624999999999999556e+00,1.049730468038880957e+02,1.049713234126372754e+02
2.629999999999999893e+00,8.690480651528953615e+01,8.690305418689462158e+01
2.634999999999999787e+00,7.145048460877164587e+01,7.144873357485830923e+01
2.639999999999999680e+00,5.831852670625652024e+01,5.831680136080473176e+01
2.644999999999999574e+00,4.723324866308715286e+01,4.723156960898275258e+01
2.649999999999999467e+00,3.793806084958637115e+01,3.793644595320252932e+01
2.654999999999999361e+00,3.019741167413722494e+01,3.019586993675309827e+01
2.659999999999999698e+00,2.379768340993680553e+01,2.379621748742394871e+01
2.664999999999999591e+00,1.854725965515119057e+01,1.854588246270883189e+01
2.669999999999999485e+00,1.427596182286151105e+01,1.427467897057437085e+01
2.674999999999999822e+00,1.083402876552625749e+01,1.083284287927441980e+01
2.679999999999999716e+00,8.090785961591720366e+00,8.089696873340635364e+00
2.684999999999999609e+00,5.933124808442844511e+00,5.932131633155712791e+00
2.689999999999999503e+00,4.263888381587610077e+00,4.262987515244311965e+00
2.694999999999999396e+00,3.000238473889254465e+00,2.999425884133476217e+00
2.699999999999999734e+00,2.072059592423935115e+00,2.071331685626227603e+00
2.704999999999999627e+00,1.420439876294213422e+00,1.419789382442439241e+00
2.709999999999999520e+00,9.962555695433942260e-01,9.956762945675000642e-01
2.714999999999999414e+00,7.588742732334053942e-01,7.583603860544113617e-01
2.719999999999999751e+00,6.749858937912874834e-01,6.745307130405824303e-01
2.724999999999999645e+00,7.175620564600450058e-01,7.171606146549531768e-01
2.729999999999999538e+00,8.649414819141508781e-01,8.645889916560710597e-01
2.734999999999999432e+00,1.100035181404854789e+00,1.099727348590601617e+00
2.739999999999999769e+00,1.409643581459817607e+00,1.409376518533176359e+00
2.744999999999999662e+00,1.783876470043090023e+00,1.783646804835039346e+00
2.749999999999999556e+00,2.215666402928215817e+00,2.215471427569478013e+00
2.754999999999999449e+00,2.700366189446441467e+00,2.700203042302780965e+00
2.759999999999999343e+00,3.235421556293750722e+00,3.235287765974040664e+00
2.764999999999999680e+00,3.820110863100379284e+00,3.820004800745837592e+00
2.769999999999999574e+00,4.455344540522926167e+00,4.455264998100752827e+00
2.774999999999999467e+00,5.143517693880133024e+00,5.143462650482858223e+00
2.779999999999999805e+00,5.888410983055287318e+00,5.888378932557500889e+00
2.784999999999999698e+00,6.695134666290499581e+00,6.695124889781753019e+00
2.789999999999999591e+00,7.570113225755347841e+00,7.570126935403895807e+00
2.794999999999999485e+00,8.521107710244784528e+00,8.521148454622450075e+00
2.799999999999999378e+00,9.557274363465060318e+00,9.557346845358260623e+00
2.804999999999999272e+00,1.068925957702905727e+01,1.068936756957576684e+01
2.809999999999999609e+00,1.192933109422501836e+01,1.192947368754171400e+01
2.814999999999999947e+00,1.329154713221037198e+01,1.329172319069276043e+01
2.819999999999999840e+00,1.479196610981671967e+01,1.479217658613070618e+01
2.824999999999999734e+00,1.644889998575579426e+01,1.644914756815999013e+01
2.829999999999999627e+00,1.828321629229659706e+01,1.828350396715761406e+01
2.834999999999999520e+00,2.031869373362242470e+01,2.031902525079850008e+01
2.839999999999999414e+00,2.258243909313953068e+01,2.258281901403589487e+01
2.844999999999999307e+00,2.510537336162771638e+01,2.510580696124271327e+01
2.849999999999999201e+00,2.792279676088604390e+01,2.792329015633439937e+01
2.854999999999999982e+00,3.107504434989093056e+01,3.107560507535260541e+01
2.859999999999999876e+00,3.460824543174435064e+01,3.460888255014033632e+01
2.864999999999999769e+00,3.857520178151606416e+01,3.857592429012320423e+01
2.869999999999999662e+00,4.303640253272357796e+01,4.303722111333212297e+01
2.874999999999999556e+00,4.806119512626339230e+01,4.806212271120357826e+01
2.879999999999999449e+00,5.372913425196078663e+01,5.373018592447781572e+01
2.884999999999999343e+00,6.013153419236644481e+01,6.013272685915644189e+01
2.889999999999999236e+00,6.737325050833781859e+01,6.737460159098972667e+01
2.894999999999999574e+00,7.557472086127035027e+01,7.557624861858964493e+01
2.899999999999999911e+00,8.487429452594240331e+01,8.487602081663104059e+01
2.904999999999999805e+00,9.543088247452365636e+01,9.543283212372942614e+01
2.909999999999999698e+00,1.074269570437724184e+02,1.074291583748036061e+02
2.914999999999999591e+00,1.210719278491695690e+02,1.210744122764358508e+02
2.919999999999999485e+00,1.366059124423858577e+02,1.366087025959439814e+02
2.924999999999999378e+00,1.543039085405173694e+02,1.543070328830353333e+02
2.929999999999999272e+00,1.744803565454488137e+02,1.744838486460355682e+02
2.934999999999999609e+00,1.974940478003183557e+02,1.974979393155113883e+02
2.939999999999999503e+00,2.237532938879265316e+02,2.237576162176546006e+02
2.944999999999999840e+00,2.537212162290400670e+02,2.537259864615945162e+02
2.949999999999999734e+00,2.879209187255810889e+02,2.879260997046522448e+02
2.954999999999999627e+00,3.269402043512876617e+02,3.269456652167898483e+02
2.959999999999999520e+00,3.714353421961967570e+02,3.714410902377575212e+02
2.964999999999999414e+00,4.221331996611001500e+02,4.221392288080883191e+02
2.969999999999999307e+00,4.798307532788126650e+02,4.798370110342841599e+02
2.974999999999999645e+00,5.453908388789287756e+02,5.453972297587857838e+02
2.979999999999999538e+00,6.197324166789499031e+02,6.197387921775901987e+02
2.984999999999999432e+00,7.038134372202978284e+02,7.038198829332571904e+02
2.989999999999999769e+00,7.986038289313173664e+02,7.986102278094963367e+02
2.994999999999999662e+00,9.050458277095281119e+02,9.050520523964642052e+02
2.999999999999999556e+00,1.023998583271402367e+03,1.024004424879934504e+03
3.004999999999999449e+00,1.156164020682640285e+03,1.156169332626205914e+03
3.009999999999999343e+00,1.301991427802472572e+03,1.301995987242590900e+03
3.014999999999999680e+00,1.461559457482929702e+03,1.461563245484328945e+03
3.019999999999999574e+00,1.634436521933710765e+03,1.634439516408022428e+03
3.024999999999999467e+00,1.819524048505566952e+03,1.819526486265323911e+03
3.029999999999999361e+00,2.014892182419287110e+03,2.014894547738753545e+03
3.034999999999999698e+00,2.217623841002101472e+03,2.217626867637167834e+03
3.039999999999999591e+00,2.423690373001173612e+03,2.423694689190790996e+03
3.044999999999999485e+00,2.627888905060304296e+03,2.627894130307985051e+03
3.049999999999999378e+00,2.823875426996855822e+03,2.823881654491596237e+03
3.054999999999999716e+00,3.004327612299585780e+03,3.004334515934968294e+03
3.059999999999999609e+00,3.161262454872354738e+03,3.161269119774976389e+03
3.064999999999999503e+00,3.286515815099402971e+03,3.286521371376904881e+03
3.069999999999999396e+00,3.372363465554911272e+03,3.372366687116915728e+03
3.074999999999999289e+00,3.412230039167950054e+03,3.412229284397727952e+03
3.079999999999999627e+00,3.401400704222970944e+03,3.401393969486667174e+03
3.084999999999999520e+00,3.337629810148924207e+03,3.337615729118644595e+03
3.089999999999999858e+00,3.221540402730730420e+03,3.221520443644285024e+03
3.094999999999999751e+00,3.056732709874958800e+03,3.056707767131087166e+03
3.099999999999999645e+00,2.849565759904016431e+03,2.849537180379535130e+03
3.104999999999999538e+00,2.608634172928796943e+03,2.608603604638924025e+03
3.109999999999999432e+00,2.344016604013535925e+03,2.343986280168642224e+03
3.114999999999999325e+00,2.066409436782900684e+03,2.066381103931951202e+03
3.119999999999999218e+00,1.786269917507765967e+03,1.786244618629425077e+03
3.124999999999999556e+00,1.513077783821058347e+03,1.513056073689662526e+03
3.129999999999999893e+00,1.254789935360196068e+03,1.254771872179502680e+03
3.134999999999999787e+00,1.017520625791398288e+03,1.017506226834695099e+03
3.139999999999999680e+00,8.054404689326687503e+02,8.054295635213037485e+02
3.144999999999999574e+00,6.208589200332945666e+02,6.208510246953006799e+02
3.149999999999999467e+00,4.644395108932183689e+02,4.644341179142288070e+02
3.154999999999999361e+00,3.354939936072490809e+02,3.354905947554993872e+02
3.159999999999999254e+00,2.323073114061008368e+02,2.323054312680890234e+02
3.164999999999999147e+00,1.524560318136437616e+02,1.524552471376620133e+02
3.169999999999999929e+00,9.309498980506964472e+01,9.309494647166337700e+01
3.174999999999999822e+00,5.119806153360781309e+01,5.119846870349518753e+01
3.179999999999999716e+00,2.374789062778485160e+01,2.374853489057126055e+01
3.184999999999999609e+00,7.875721790245502341e+00,7.876473804360858644e+00
3.189999999999999503e+00,9.563591750192145247e-01,9.570938625443303760e-01
3.194999999999999396e+00,6.652321156508268496e-01,6.658496797061081995e-01
3.199999999999999289e+00,5.005114717560416260e+00,5.005539233057382020e+00
3.204999999999999183e+00,1.230973175409633313e+01,1.230991789953509041e+01
3.209999999999999520e+00,2.123068102418172742e+01,2.123061528382419993e+01
3.214999999999999858e+00,3.071309385615407095e+01,3.071277473131008051e+01
3.219999999999999751e+00,3.996441791421278822e+01,3.996387248789962854e+01
3.224999999999999645e+00,4.841973909304042678e+01,4.841900186667353978e+01
3.229999999999999538e+00,5.570621892148194121e+01,5.570533719328906841e+01
3.234999999999999432e+00,6.160851289478060266e+01,6.160753651823229404e+01
3.239999999999999325e+00,6.603645540362568056e+01,6.603542158945826657e+01
3.244999999999999218e+00,6.899583408770598680e+01,6.899477971702152956e+01
3.249999999999999556e+00,7.056271274913579816e+01,7.056166567958413793e+01
3.254999999999999449e+00,7.086148207715598346e+01,7.086045856162959922e+01
3.259999999999999787e+00,7.004661000769965540e+01,7.004562657665306347e+01
3.264999999999999680e+00,6.828790619513260651e+01,6.828697924191149582e+01
3.269999999999999574e+00,6.575901783154390046e+01,6.575814913686373586e+01
3.274999999999999467e+00,6.262880048581377679e+01,6.262799044193914000e+01
3.279999999999999361e+00,5.905518378803069623e+01,5.905443039591050081e+01
3.284999999999999254e+00,5.518113288465094968e+01,5.518043684381359526e+01
3.289999999999999591e+00,5.113232934627661308e+01,5.113168782055880257e+01
3.294999999999999485e+00,4.701620798402346679e+01,4.701562001880062525e+01
3.299999999999999378e+00,4.292203389609503716e+01,4.292149844127505531e+01
3.304999999999999716e+00,3.892173072802990674e+01,3.892124093255022643e+01
3.309999999999999609e+00,3.507122573702762480e+01,3.507077683850774719e+01
3.314999999999999503e+00,3.141211068782207505e+01,3.141170060028986555e+01
3.319999999999999396e+00,2.797346205347959369e+01,2.797308387847624189e+01
3.324999999999999289e+00,2.477369914284681585e+01,2.477334481893955243e+01
3.329999999999999627e+00,2.182239020814366626e+01,2.182205448649261115e+01
3.334999999999999520e+00,1.912194509178986124e+01,1.912162489510911101e+01
3.339999999999999414e+00,1.666915410299653288e+01,1.666884600395895433e+01
3.344999999999999307e+00,1.445655226412577221e+01,1.445625273663863020e+01
3.349999999999999645e+00,1.247360093325623964e+01,1.247330905459800654e+01
3.354999999999999538e+00,1.070768916630085599e+01,1.070740456353226477e+01
3.359999999999999432e+00,9.144965568257394040e+00,9.144688915971093124e+00
3.364999999999999325e+00,7.771014129512796131e+00,7.770744602914255950e+00
3.369999999999999662e+00,6.571392099154476973e+00,6.571126689376934671e+00
3.374999999999999556e+00,5.532047997678096074e+00,5.531785079376263070e+00
3.379999999999999449e+00,4.639638202338006501e+00,4.639374994126459484e+00
3.384999999999999343e+00,3.881759952879804576e+00,3.881494310230439115e+00
3.389999999999999236e+00,3.247117073566569978e+00,3.246846619320771232e+00
3.394999999999999574e+00,2.725633461212819242e+00,2.725356004507589969e+00
3.399999999999999467e+00,2.308527432870173257e+00,2.308240270187450704e+00
3.404999999999999805e+00,1.988358815870328256e+00,1.988059194696983223e+00
3.409999999999999698e+00,1.759058599576871496e+00,1.758743981533096301e+00
3.414999999999999591e+00,1.615950212756717130e+00,1.615617673385330466e+00
3.419999999999999485e+00,1.555769832792718521e+00,1.555416281868085226e+00
3.424999999999999378e+00,1.576692473349990520e+00,1.576315219899137698e+00
3.429999999999999272e+00,1.678370049888645354e+00,1.677966612965817950e+00
3.434999999999999165e+00,1.861986907040534378e+00,1.861553098108480464e+00
3.439999999999999503e+00,2.130338016268064738e+00,2.129867983134688281e+00
3.444999999999999840e+00,2.487935776313779712e+00,2.487424617905769519e+00
3.449999999999999734e+00,2.941150848797311035e+00,2.940593106005280344e+00
3.454999999999999627e+00,3.498393514016844730e+00,3.497783177444489855e+00
3.459999999999999520e+00,4.170342995602078773e+00,4.169673277451445337e+00
3.464999999999999414e+00,4.970232871928427443e+00,4.969495981387456851e+00
3.469999999999999307e+00,5.914202865826294619e+00,5.913390590339362873e+00
3.474999999999999201e+00,7.021728499400913925e+00,7.020830962893593430e+00
3.479999999999999094e+00,8.316143213303975656e+00,8.315148281557871002e+00
3.484999999999999876e+00,9.825269484101848860e+00,9.824164095987281797e+00
3.489999999999999769e+00,1.158218000456872865e+01,1.158094914489107197e+01
3.494999999999999662e+00,1.362611297513884878e+01,1.362474046941754224e+01
3.499999999999999556e+00,1.600357162940912303e+01,1.600203708728291474e+01
3.504999999999999449e+00,1.876964331261495289e+01,1.876792507520321607e+01
3.509999999999999343e+00,2.198958110440017677e+01,2.198765266532154072e+01
3.514999999999999236e+00,2.574069831085519056e+01,2.573853115001946179e+01
3.519999999999999130e+00,3.011463689962552692e+01,3.011219505543463981e+01
3.524999999999999467e+00,3.522008334080278757e+01,3.521732820979232770e+01
3.529999999999999805e+00,4.118601670444673601e+01,4.118290133048301982e+01
3.534999999999999698e+00,4.816558833279518126e+01,4.816206107505497869e+01
3.539999999999999591e+00,5.634075346291007236e+01,5.633675055506816420e+01
3.544999999999999485e+00,6.592778861921408406e+01,6.592323744987817236e+01
3.549999999999999378e+00,7.718385114951978210e+01,7.717866981847834040e+01
3.554999999999999272e+00,9.041475441783234146e+01,9.040884286906317868e+01
3.559999999999999165e+00,1.059841492181438412e+02,1.059773975871531064e+02
3.564999999999999503e+00,1.243243123068896097e+02,1.243165839492083080e+02
3.569999999999999396e+00,1.459487414894039432e+02,1.459398842598345709e+02
3.574999999999999734e+00,1.714667379267578156e+02,1.714565691324495162e+02
3.579999999999999627e+00,2.016001014292710352e+02,2.015884155608720221e+02
3.584999999999999520e+00,2.372019678468695929e+02,2.371885134737965473e+02
3.589999999999999414e+00,2.792776374178353649e+02,2.792621125967469311e+02
3.594999999999999307e+00,3.290069592844760109e+02,3.289890064051496097e+02
3.599999999999999201e+00,3.877674041918829744e+02,3.877465552302738843e+02
3.604999999999999538e+00,4.571562835889595817e+02,4.571318563022942385e+02
3.609999999999999432e+00,5.390096414241270395e+02,5.389810068448109632e+02
3.614999999999999325e+00,6.354139845593124392e+02,6.353805261777961277e+02
3.619999999999999662e+00,7.487052283168142139e+02,7.486661393811397147e+02
3.624999999999999556e+00,8.814469644389795349e+02,8.814014071562578465e+02
3.629999999999999449e+00,1.036377194560218868e+03,1.036324728063565317e+03
3.634999999999999343e+00,1.216309598682643809e+03,1.216249585271761362e+03
3.639999999999999236e+00,1.423972155186073451e+03,1.423904022749813521e+03
3.644999999999999574e+00,1.661763775430941223e+03,1.661687028090010699e+03
3.649999999999999467e+00,1.931410075598762432e+03,1.931324820432712841e+03
3.654999999999999361e+00,2.233504174552822406e+03,2.233411324090722701e+03
3.659999999999999254e+00,2.566931561723798495e+03,2.566833054793290557e+03
3.664999999999999591e+00,2.928201926127786010e+03,2.928101169391334224e+03
3.669999999999999485e+00,3.310748666273683739e+03,3.310650864382866985e+03
3.674999999999999378e+00,3.704306598171659061e+03,3.704217335476561402e+03
3.679999999999999716e+00,4.094533846746100153e+03,4.094459659342379837e+03
3.684999999999999609e+00,4.463085856638014775e+03,4.463033748990013009e+03
3.689999999999999503e+00,4.788354297105245678e+03,4.788330518270324319e+03
3.694999999999999396e+00,5.047017537550532325e+03,5.047026756651835058e+03
3.699999999999999289e+00,5.216396198141300374e+03,5.216439972502865203e+03
3.704999999999999183e+00,5.277377206146437857e+03,5.277453542449767156e+03
3.709999999999999520e+00,5.217424126644495118e+03,5.217527969165627837e+03
3.714999999999999414e+00,5.033025913959605532e+03,5.033153776937916518e+03
3.719999999999999751e+00,4.730950389336252556e+03,4.731096184335706312e+03
3.724999999999999645e+00,4.327900922673889909e+03,4.328058630613597416e+03
3.729999999999999538e+00,3.848570029533801062e+03,3.848733165252373510e+03
3.734999999999999432e+00,3.322499878937625908e+03,3.322662094484888257e+03
3.739999999999999325e+00,2.780439822303460460e+03,2.780594490913811114e+03
3.744999999999999218e+00,2.250941445161849060e+03,2.251082753257730474e+03
3.749999999999999112e+00,1.757762903603573704e+03,1.757886922341063610e+03
3.754999999999999449e+00,1.318367751049116123e+03,1.318472531217868891e+03
3.759999999999999787e+00,9.435088709529840116e+02,9.435941043590757999e+02
3.764999999999999680e+00,6.376827047572166975e+02,6.377485781228006090e+02
3.769999999999999574e+00,4.001453440448358378e+02,4.001933813019064132e+02
3.774999999999999467e+00,2.261882482150274711e+02,2.262208973868778230e+02
3.779999999999999361e+00,1.084353153506383052e+02,1.084554169165547250e+02
3.784999999999999254e+00,3.800720556200720779e+01,3.801772806499133850e+01
3.789999999999999147e+00,5.475808901644087179e+00,5.479653706620696063e+00
3.794999999999999041e+00,1.588794942818109401e+00,1.588435952347735602e+00
3.799999999999999822e+00,1.777921417223479494e+01,1.777667865295795124e+01
3.804999999999999716e+00,4.649203521553571505e+01,4.648889965820055181e+01
3.809999999999999609e+00,8.136403556049459951e+01,8.136146711444550306e+01
3.814999999999999059e+00,1.172910856736098566e+02,1.172898361715498652e+02
3.819999999999999840e+00,1.504115808206453551e+02,1.504121225504115102e+02
3.824999999999999734e+00,1.780291304104200378e+02,1.780315825689791325e+02
3.829999999999999627e+00,1.984928503883104725e+02,1.984972093981939167e+02
3.834999999999999520e+00,2.110500907918083158e+02,2.110561589866109102e+02
3.839999999999999858e+00,2.156839759420880966e+02,2.156914547837689895e+02
3.844999999999999751e+00,2.129463565401472067e+02,2.129549163270519045e+02
3.849999999999999645e+00,2.037952807056782660e+02,2.038045233897680930e+02
3.854999999999999538e+00,1.894445391530638005e+02,1.894540452896187332e+02
3.859999999999999432e+00,1.712311308252796493e+02,1.712405359135307492e+02
3.864999999999999325e+00,1.505046127350359200e+02,1.505135797674215894e+02
3.869999999999999218e+00,1.285403512081583131e+02,1.285486070037408410e+02
3.874999999999999112e+00,1.064768431680947884e+02,1.064842038857220103e+02
3.879999999999999449e+00,8.527570347692555686e+01,8.528205390758245130e+01
3.884999999999999343e+00,6.570169737251914910e+01,6.570698676888190448e+01
3.889999999999999236e+00,4.831942701570935839e+01,4.832366464895971347e+01
3.894999999999999130e+00,3.350291582650712741e+01,3.350616112115934442e+01
3.899999999999999023e+00,2.145435638292141434e+01,2.145669030517621678e+01
3.904999999999998916e+00,1.222857994857238140e+01,1.223011356414532358e+01
3.909999999999999698e+00,5.760295049147258872e+00,5.761153568990141416e+00
3.914999999999999591e+00,1.891719029606368618e+00,1.892037320790686206e+00
3.919999999999999929e+00,3.988317923135121790e-01,3.987479915733330715e-01
3.924999999999999822e+00,1.015046412043175472e+00,1.014685586085699143e+00
3.929999999999999716e+00,3.451587014214557492e+00,3.451057264012475034e+00
3.934999999999999609e+00,7.414263018052133170e+00,7.413655186591556756e+00
3.939999999999999503e+00,1.261663940612027091e+01,1.261602304152572529e+01
3.944999999999999396e+00,1.878982021861174445e+01,1.878925195367742518e+01
3.949999999999999289e+00,2.568920220648890762e+01,2.568871668569347477e+01
3.954999999999999183e+00,3.309863019023359954e+01,3.309824924809056057e+01
3.959999999999999520e+00,4.083241551417775383e+01,4.083215559072235834e+01
3.964999999999999414e+00,4.873566272051859016e+01,4.873552018587145795e+01
3.969999999999999307e+00,5.668332605562964943e+01,5.668328548601874672e+01
3.974999999999999201e+00,6.457835701636889780e+01,6.457841183514997851e+01
3.979999999999999094e+00,7.234926381689759012e+01,7.234939749495109140e+01
3.984999999999998987e+00,7.994733441493531245e+01,7.994751801857735529e+01
3.989999999999998881e+00,8.734373125505464941e+01,8.734393744485136324e+01
3.994999999999999218e+00,9.452660849886042627e+01,9.452681582212410660e+01
4.000000000000000000e+00,1.014983687753327786e+02,1.014985519148741702e+02
4.004999999999999893e+00,1.082731314857224163e+02,1.082732535603103514e+02
4.009999999999999787e+00,1.148744608802255129e+02,1.148744847551911334e+02
4.014999999999999680e+00,1.213333764601658658e+02,1.213332708713602699e+02
4.019999999999999574e+00,1.276866506418843841e+02,1.276863795543090845e+02
4.024999999999999467e+00,1.339753832423648987e+02,1.339749035442419540e+02
4.029999999999999361e+00,1.402438380497239905e+02,1.402431049344609733e+02
4.034999999999999254e+00,1.465385157811100214e+02,1.465374879508470372e+02
4.039999999999999147e+00,1.529074388277919923e+02,1.529060809959968879e+02
4.044999999999999041e+00,1.593996184867666557e+02,1.593978948102446509e+02
4.049999999999998934e+00,1.660646741104573323e+02,1.660625474115492466e+02
4.054999999999999716e+00,1.729525832292116831e+02,1.729500167426279518e+02
4.059999999999999609e+00,1.801135325164846392e+02,1.801104912916971443e+02
4.064999999999999503e+00,1.875978457357146283e+02,1.875942969078209899e+02
4.069999999999999396e+00,1.954559707616697324e+02,1.954518956313266358e+02
4.074999999999999289e+00,2.037385052971198434e+02,2.037338711471512624e+02
4.079999999999999183e+00,2.124962420696959384e+02,2.124910068522175095e+02
4.084999999999999076e+00,2.217802172558056668e+02,2.217743336407550601e+02
4.089999999999999858e+00,2.316417501679044335e+02,2.316351609242203438e+02
4.094999999999999751e+00,2.421324580141733520e+02,2.421251144988395652e+02
4.099999999999999645e+00,2.533042319298574796e+02,2.532960908818463963e+02
4.104999999999999538e+00,2.652091614163028339e+02,2.652001725464853621e+02
4.109999999999999432e+00,2.778993896934268264e+02,2.778895107314817210e+02
4.114999999999999325e+00,2.914268935549027333e+02,2.914160850663009228e+02
4.119999999999999218e+00,3.058431690318010965e+02,3.058313875388834049e+02
4.124999999999999112e+00,3.211988077859513169e+02,3.211860055901292981e+02
4.129999999999999005e+00,3.375429451334436521e+02,3.375290634916786416e+02
4.134999999999999787e+00,3.549225704635103398e+02,3.549075603811368751e+02
4.139999999999999680e+00,3.733816794813783986e+02,3.733655033789840445e+02
4.144999999999999574e+00,3.929602556526413650e+02,3.929428844402759751e+02
4.149999999999999467e+00,4.136930590327634718e+02,4.136744771882215446e+02
4.154999999999999361e+00,4.356082203282681462e+02,4.355884145700058525e+02
4.159999999999999254e+00,4.587256250665151924e+02,4.587045772067824601e+02
4.164999999999999147e+00,4.830550819376286995e+02,4.830327820406337764e+02
4.169999999999999041e+00,5.085942877608424055e+02,5.085707496838206225e+02
4.174999999999998934e+00,5.353265879082811125e+02,5.353018470707376082e+02
4.179999999999999716e+00,5.632185675877670974e+02,5.631926758312453103e+02
4.184999999999999609e+00,5.922175061199691299e+02,5.921905408544299689e+02
4.189999999999999503e+00,6.222487529764915735e+02,6.222208234793134807e+02
4.194999999999999396e+00,6.532130915330988046e+02,6.531843492592080338e+02
4.199999999999999289e+00,6.849841938992476571e+02,6.849548478128277793e+02
4.204999999999999183e+00,7.174062845057613913e+02,7.173765822794052838e+02
4.209999999999999076e+00,7.502921611220075420e+02,7.502623841602930952e+02
4.214999999999999858e+00,7.834217191337971826e+02,7.833921487864514575e+02
4.219999999999999751e+00,8.165411621022996087e+02,8.165120399492121805e+02
4.224999999999999645e+00,8.493631040216641850e+02,8.493347076282624357e+02
4.229999999999999538e+00,8.815677499049505741e+02,8.815404061431194123e+02
4.234999999999999432e+00,9.128053079980126086e+02,9.127793738595319155e+02
4.239999999999999325e+00,9.426998308319078888e+02,9.426756599177375620e+02
